 21105, 12.258
 21110, 12.258
 21115, 12.258
 21120, 12.258
 21125, 12.258
 21130, 12.258
 21135, 12.258
 21140, 12.258
 21145, 12.258
 21150, 12.258
 21155, 12.258
 21160, 12.258
 21165, 12.258
 21170, 12.258
 21175, 12.258
 21180, 12.258
 21185, 12.258
 21190, 12.258
 21195, 12.258
 21200, 12.258
 21205, 12.258
 21210, 12.258
 21215, 12.258
 21220, 12.258
 21225, 12.258
 21230, 12.258
 21235, 12.258
 21240, 12.258
 18322,-10
 18322,-9.999
 18322,-9.998
 18322,-9.997
 18322,-9.996
 18322,-9.995
 18322,-9.994
 18322,-9.993
 18322,-9.992
 18322,-9.99100000000001
 18322,-9.99000000000001
 18322,-9.98900000000001
 18322,-9.98800000000001
 18322,-9.98700000000001
 18322,-9.98600000000001
 18322,-9.98500000000001
 18322,-9.98400000000001
 18322,-9.98300000000001
 18322,-9.98200000000001
 18322,-9.98100000000001
 18322,-9.98000000000001
 18322,-9.97900000000001
 18322,-9.97800000000001
 18322,-9.97700000000001
 18322,-9.97600000000001
 18322,-9.97500000000001
 18322,-9.97400000000001
 18322,-9.97300000000002
 18322,-9.97200000000002
 18322,-9.97100000000002
 18322,-9.97000000000002
 18322,-9.96900000000002
 18322,-9.96800000000002
 18322,-9.96700000000002
 18322,-9.96600000000002
 18322,-9.96500000000002
 18322,-9.96400000000002
 18322,-9.96300000000002
 18322,-9.96200000000002
 18322,-9.96100000000002
 18322,-9.96000000000002
 18322,-9.95900000000002
 18322,-9.95800000000002
 18322,-9.95700000000002
 18322,-9.95600000000002
 18322,-9.95500000000002
 18322,-9.95400000000003
 18322,-9.95300000000003
 18322,-9.95200000000003
 18322,-9.95100000000003
 18322,-9.95000000000003
 18322,-9.94900000000003
 18322,-9.94800000000003
 18322,-9.94700000000003
 18322,-9.94600000000003
 18322,-9.94500000000003
 18322,-9.94400000000003
 18322,-9.94300000000003
 18322,-9.94200000000003
 18322,-9.94100000000003
 18322,-9.94000000000003
 18322,-9.93900000000003
 18322,-9.93800000000003
 18322,-9.93700000000003
 18322,-9.93600000000004
 18322,-9.93500000000004
 18322,-9.93400000000004
 18322,-9.93300000000004
 18322,-9.93200000000004
 18322,-9.93100000000004
 18322,-9.93000000000004
 18322,-9.92900000000004
 18322,-9.92800000000004
 18322,-9.92700000000004
 18322,-9.92600000000004
 18322,-9.92500000000004
 18322,-9.92400000000004
 18322,-9.92300000000004
 18322,-9.92200000000004
 18322,-9.92100000000004
 18322,-9.92000000000004
 18322,-9.91900000000004
 18322,-9.91800000000005
 18322,-9.91700000000005
 18322,-9.91600000000005
 18322,-9.91500000000005
 18322,-9.91400000000005
 18322,-9.91300000000005
 18322,-9.91200000000005
 18322,-9.91100000000005
 18322,-9.91000000000005
 18322,-9.90900000000005
 18322,-9.90800000000005
 18322,-9.90700000000005
 18322,-9.90600000000005
 18322,-9.90500000000005
 18322,-9.90400000000005
 18322,-9.90300000000005
 18322,-9.90200000000005
 18322,-9.90100000000005
 18322,-9.90000000000006
 18322,-9.89900000000006
 18322,-9.89800000000006
 18322,-9.89700000000006
 18322,-9.89600000000006
 18322,-9.89500000000006
 18322,-9.89400000000006
 18322,-9.89300000000006
 18322,-9.89200000000006
 18322,-9.89100000000006
 18322,-9.89000000000006
 18322,-9.88900000000006
 18322,-9.88800000000006
 18322,-9.88700000000006
 18322,-9.88600000000006
 18322,-9.88500000000006
 18322,-9.88400000000006
 18322,-9.88300000000006
 18322,-9.88200000000007
 18322,-9.88100000000007
 18322,-9.88000000000007
 18322,-9.87900000000007
 18322,-9.87800000000007
 18322,-9.87700000000007
 18322,-9.87600000000007
 18322,-9.87500000000007
 18322,-9.87400000000007
 18322,-9.87300000000007
 18322,-9.87200000000007
 18322,-9.87100000000007
 18322,-9.87000000000007
 18322,-9.86900000000007
 18322,-9.86800000000007
 18322,-9.86700000000007
 18322,-9.86600000000007
 18322,-9.86500000000007
 18322,-9.86400000000008
 18322,-9.86300000000008
 18322,-9.86200000000008
 18322,-9.86100000000008
 18322,-9.86000000000008
 18322,-9.85900000000008
 18322,-9.85800000000008
 18322,-9.85700000000008
 18322,-9.85600000000008
 18322,-9.85500000000008
 18322,-9.85400000000008
 18322,-9.85300000000008
 18322,-9.85200000000008
 18322,-9.85100000000008
 18322,-9.85000000000008
 18322,-9.84900000000008
 18322,-9.84800000000008
 18322,-9.84700000000008
 18322,-9.84600000000009
 18322,-9.84500000000009
 18322,-9.84400000000009
 18322,-9.84300000000009
 18322,-9.84200000000009
 18322,-9.84100000000009
 18322,-9.84000000000009
 18322,-9.83900000000009
 18322,-9.83800000000009
 18322,-9.83700000000009
 18322,-9.83600000000009
 18322,-9.83500000000009
 18322,-9.83400000000009
 18322,-9.83300000000009
 18322,-9.83200000000009
 18322,-9.83100000000009
 18322,-9.83000000000009
 18322,-9.82900000000009
 18322,-9.8280000000001
 18322,-9.8270000000001
 18322,-9.8260000000001
 18322,-9.8250000000001
 18322,-9.8240000000001
 18322,-9.8230000000001
 18322,-9.8220000000001
 18322,-9.8210000000001
 18322,-9.8200000000001
 18322,-9.8190000000001
 18322,-9.8180000000001
 18322,-9.8170000000001
 18322,-9.8160000000001
 18322,-9.8150000000001
 18322,-9.8140000000001
 18322,-9.8130000000001
 18322,-9.8120000000001
 18322,-9.8110000000001
 18322,-9.81000000000011
 18322,-9.80900000000011
 18322,-9.80800000000011
 18322,-9.80700000000011
 18322,-9.80600000000011
 18322,-9.80500000000011
 18322,-9.80400000000011
 18322,-9.80300000000011
 18322,-9.80200000000011
 18322,-9.80100000000011
 18322,-9.80000000000011
 18322,-9.79900000000011
 18322,-9.79800000000011
 18322,-9.79700000000011
 18322,-9.79600000000011
 18322,-9.79500000000011
 18322,-9.79400000000011
 18322,-9.79300000000011
 18322,-9.79200000000012
 18322,-9.79100000000012
 18322,-9.79000000000012
 18322,-9.78900000000012
 18322,-9.78800000000012
 18322,-9.78700000000012
 18322,-9.78600000000012
 18322,-9.78500000000012
 18322,-9.78400000000012
 18322,-9.78300000000012
 18322,-9.78200000000012
 18322,-9.78100000000012
 18322,-9.78000000000012
 18322,-9.77900000000012
 18322,-9.77800000000012
 18322,-9.77700000000012
 18322,-9.77600000000012
 18322,-9.77500000000012
 18322,-9.77400000000013
 18322,-9.77300000000013
 18322,-9.77200000000013
 18322,-9.77100000000013
 18322,-9.77000000000013
 18322,-9.76900000000013
 18322,-9.76800000000013
 18322,-9.76700000000013
 18322,-9.76600000000013
 18322,-9.76500000000013
 18322,-9.76400000000013
 18322,-9.76300000000013
 18322,-9.76200000000013
 18322,-9.76100000000013
 18322,-9.76000000000013
 18322,-9.75900000000013
 18322,-9.75800000000013
 18322,-9.75700000000013
 18322,-9.75600000000014
 18322,-9.75500000000014
 18322,-9.75400000000014
 18322,-9.75300000000014
 18322,-9.75200000000014
 18322,-9.75100000000014
 18322,-9.75000000000014
 18322,-9.74900000000014
 18322,-9.74800000000014
 18322,-9.74700000000014
 18322,-9.74600000000014
 18322,-9.74500000000014
 18322,-9.74400000000014
 18322,-9.74300000000014
 18322,-9.74200000000014
 18322,-9.74100000000014
 18322,-9.74000000000014
 18322,-9.73900000000014
 18322,-9.73800000000015
 18322,-9.73700000000015
 18322,-9.73600000000015
 18322,-9.73500000000015
 18322,-9.73400000000015
 18322,-9.73300000000015
 18322,-9.73200000000015
 18322,-9.73100000000015
 18322,-9.73000000000015
 18322,-9.72900000000015
 18322,-9.72800000000015
 18322,-9.72700000000015
 18322,-9.72600000000015
 18322,-9.72500000000015
 18322,-9.72400000000015
 18322,-9.72300000000015
 18322,-9.72200000000015
 18322,-9.72100000000015
 18322,-9.72000000000016
 18322,-9.71900000000016
 18322,-9.71800000000016
 18322,-9.71700000000016
 18322,-9.71600000000016
 18322,-9.71500000000016
 18322,-9.71400000000016
 18322,-9.71300000000016
 18322,-9.71200000000016
 18322,-9.71100000000016
 18322,-9.71000000000016
 18322,-9.70900000000016
 18322,-9.70800000000016
 18322,-9.70700000000016
 18322,-9.70600000000016
